LogDate,BENZE,CO,EBEN,HUM,NO,NO2,NOX,O3,PM10,PM2.5,PRES,Rain,SO2,SOL,TEMP,TMP,TOL,WIND,WINDS,XY
7/24/2012 8:40:00 PM,,2512.5,,51.4,0.7,23.9,24,7.2,116.8,78.6,858.6,0,26.1,1,11.4,27.8,,101.6,0.5,
7/24/2012 8:50:00 PM,,2412.9,,52.3,1.2,22.8,23.7,8.6,117.5,75.5,858.7,0,25.6,1,11.4,27.6,,52.2,0.5,
7/24/2012 9:00:00 PM,,2259,,53.1,2.9,25.2,28.1,8.5,120.3,75,858.6,0,26.9,1,11.4,27.7,,180,0,
7/24/2012 9:10:00 PM,,2983.5,,54.2,2.6,26.3,28.5,8.6,119.4,74.5,858.8,0,30.6,1,11.2,27.6,,40.1,0.1,
7/24/2012 9:20:00 PM,,2651.6,,54.6,2.9,26.2,29.1,8.2,94.3,68.6,858.9,0,30.2,1,11.3,27.7,,25,0.8,
7/24/2012 9:30:00 PM,,2354,,53.8,1.1,23.6,24.7,10.4,85.5,59.9,859,0,30.7,1,11.6,27.7,,29.3,0.5,
7/24/2012 9:40:00 PM,,2311.4,,56,0.3,22,21.9,10.8,81.3,55.9,859,0,26.7,1,11.1,27.7,,55.9,0.6,
7/24/2012 9:50:00 PM,,2274.8,,57.7,2.1,21.3,23.4,10.4,89,56.2,859,0,22.3,1,10.6,27.7,,93.6,0.4,
7/24/2012 10:00:00 PM,,2823.3,,58.3,11.5,22.9,34.1,7.8,147.8,89.6,859.1,0,28,1,10.1,28,,59.8,0.1,
7/24/2012 10:10:00 PM,,4019.7,,60.2,20.3,27.4,47.7,4.1,157.1,95.4,859.1,0,31,1,9.7,28,,62.3,0.4,
7/24/2012 10:20:00 PM,,3276.5,,61.3,8.1,23.8,31.8,3.1,169.3,80.6,859.1,0,20.1,1,9.6,27.8,,180,0,
7/24/2012 10:30:00 PM,,3837.2,,61.2,35.8,23.9,59.7,1.8,193.1,92.2,859.1,0,22.6,1,9.3,27.9,,180,0,
7/24/2012 10:40:00 PM,,3497.8,,62.7,29.1,26.1,53.1,0.7,131.7,77.7,859,0,30.1,1,9,27.9,,58.2,0.2,
7/24/2012 10:50:00 PM,,2674.2,,64.4,5.5,28.1,33.5,0.2,84.8,50.9,859,0,21.2,1,8.8,27.9,,83.6,0.6,
7/24/2012 11:00:00 PM,,2407.6,,63.2,3.5,24.7,28.2,1.3,68.6,41.8,859,0,24.1,1,9.2,27.9,,87.1,0.9,
7/24/2012 11:10:00 PM,,2289.8,,62.3,1.7,22.1,23.8,4.8,71.5,44.6,859,0,22.7,1,9.5,27.8,,89.9,0.6,
7/24/2012 11:20:00 PM,,2092.2,,64.8,1.8,21.9,23.6,6.1,85.3,49.6,859,0,18.4,1,8.8,28,,72.2,0.3,
7/24/2012 11:30:00 PM,,2222.3,,65,3,24.7,27.8,5.5,94.7,49.4,859.1,0,19.6,1,8.8,27.9,,82.1,0.4,
7/24/2012 11:40:00 PM,,2383.9,,64.9,1.1,26,27,4.3,82.3,46.2,859.1,0,21,1,8.8,27.9,,73.5,0.5,
7/24/2012 11:50:00 PM,,1924.6,,64.8,1.5,24.2,25.7,4.3,68.8,39.9,859.1,0,17.6,1,8.8,28,,80.4,0.9,
7/25/2012 12:00:00 AM,,1050.8,,60.9,0.9,19.4,20.1,8,42.7,27.4,859.1,0,17.1,1,9.8,27.9,,88,1.1,
7/25/2012 12:10:00 AM,,681.1,,60.2,1.3,19.4,20.3,10.5,61.8,29.1,859.3,0,16.6,1,9.8,28,,161.6,1.9,
7/25/2012 12:20:00 AM,,312.6,,59.9,1.3,16.8,18.1,11.4,45.3,30.1,859.3,0,18,1,9.3,28,,139.8,1.8,
7/25/2012 12:30:00 AM,,448.8,,58.9,1.9,19.8,21.7,10.5,60.4,35.4,859.4,0,21.3,1,9.1,27.8,,155.3,1.4,
7/25/2012 12:40:00 AM,,852.7,,59.2,0.7,22.2,22.9,8.3,72.5,40.8,859.3,0,28.3,1,8.7,28,,123.6,1.3,
7/25/2012 12:50:00 AM,,1004.9,,60.6,1.7,23,24.7,6.6,73.2,41.1,859.3,0,25.9,1,8.3,28,,43.2,0.7,
7/25/2012 1:00:00 AM,,1440.7,,61.4,2.5,24,26.5,5.1,77.8,46.4,859.2,0,31.9,1,8,28.1,,88.8,0.9,
7/25/2012 1:10:00 AM,,1830.5,,62.8,3.5,24.6,28.1,3.8,87.9,49.2,859.2,0,31.4,1,7.8,27.9,,55.5,0.2,
7/25/2012 1:20:00 AM,,1964.2,,63.7,3.2,24.5,27.7,2.5,94.1,48.9,859.2,0,28.7,1,7.6,28,,168.7,0.1,
7/25/2012 1:30:00 AM,,2499.3,,63,3.3,25.2,28.5,1.9,88.7,51.2,859.2,0,49.6,1,7.5,27.9,,84.5,0.6,
7/25/2012 1:40:00 AM,,2973.1,,59.7,3,28.8,31.8,1.9,114.5,58.1,859.2,0,87.5,1,7.8,28,,141.6,0.6,
7/25/2012 1:50:00 AM,,2645.7,,59.5,3.5,28.4,31.9,1.8,108.9,56.2,859.2,0,67,1,7.8,28,,93.4,0.2,
7/25/2012 2:00:00 AM,,2386.7,,60.8,2.9,26.1,29,2,98.9,52.4,859.2,0,50.2,1,7.5,28,,43.9,0.5,
7/25/2012 2:10:00 AM,,1700.5,,60.1,2.9,24.4,27.3,2.4,87.5,48.7,859.2,0,36.8,1,7.5,28,,87.9,0.7,
7/25/2012 2:20:00 AM,,1633.3,,60.3,2.5,24.2,26.7,2.5,93.8,49.7,859.2,0,32.3,1,7.5,28,,84.5,0.9,
7/25/2012 2:30:00 AM,,1293.1,,59.5,1.9,24.2,26,2.9,85.2,47.3,859.2,0,32.3,1,7.7,28,,84.8,0.5,
7/25/2012 2:40:00 AM,,1635,,60.2,2.5,23.3,25.8,3.1,91,47.4,859.2,0,33.5,1,7.6,28,,53,0.1,
7/25/2012 2:50:00 AM,,1930.5,,62,2.8,24.4,27.2,2.8,84.2,46.8,859.1,0,32,1,7.3,28,,58.2,0.5,
7/25/2012 3:00:00 AM,,2134,,63.7,5.5,27.2,32.7,1.4,83.4,47.9,859.1,0,30.8,1,7.1,28,,71.9,0.5,
7/25/2012 3:10:00 AM,,2488.7,,64.8,5.8,25.8,31.6,0.8,79,49.7,859.1,0,27.3,1,6.8,28,,85,0.4,
7/25/2012 3:20:00 AM,,2075.4,,64.7,5.5,25.6,31.1,0.9,84.5,51.1,859,0,23.5,1,6.8,28,,180,0,
7/25/2012 3:30:00 AM,,2003.5,,65.7,3.3,25.3,28.7,1.3,80,52.2,859,0,22.9,1,6.6,28,,93.9,0.5,
7/25/2012 3:40:00 AM,,1749.7,,65.5,1.8,23.8,25.6,2.2,75.1,46.8,859,0,19.9,1,6.6,28,,120.5,0.2,
7/25/2012 3:50:00 AM,,1980.5,,66.9,8.1,21.4,29.5,1.2,90.6,49.7,859,0,18.2,1,6.1,27.8,,180,0,
7/25/2012 4:00:00 AM,,2249.2,,69,14,21.7,35.7,0.4,83.9,48.9,859,0,17,1,5.7,28,,109.7,0.2,
7/25/2012 4:10:00 AM,,1789.5,,69.6,19,25.1,44,0,74.3,48,859.2,0,18.6,1,5.5,27.8,,168.2,0.4,
7/25/2012 4:20:00 AM,,1940.5,,70.9,11.5,23.6,35.1,0,77,48.6,859.2,0,16.3,1,5.2,27.8,,68.7,0.4,
7/25/2012 4:30:00 AM,,1990.4,,73.7,10.9,22.5,33.3,0,78.5,50.7,859.2,0,18,1,4.7,27.9,,49.4,1,
7/25/2012 4:40:00 AM,,2175.4,,71.3,11.3,25.2,36.5,0.1,97.6,71,859.2,0,26.2,1,5.2,27.9,,87,1.4,
7/25/2012 4:50:00 AM,,2088.8,,71,10.1,26.8,36.9,0.4,138,102.5,859.3,0,26.1,1,5.4,27.9,,96.7,0.7,
7/25/2012 5:00:00 AM,,1923.1,,70.9,7.2,24,31.2,0.5,129.4,93,859.4,0,21.1,1,5.4,27.7,,96.5,0.2,
7/25/2012 5:10:00 AM,,2071.1,,71.7,11.8,25.7,37.4,0.3,140.6,96.2,859.6,0,19,1,5.2,27.8,,81.8,0.1,
7/25/2012 5:20:00 AM,,2291.9,,72.1,22.3,25.4,47.6,0.4,314.1,129.2,859.7,0,17.9,1,5,27.7,,180,0,
7/25/2012 5:30:00 AM,,3024.8,,72.1,30.2,24.8,55,0.5,209.6,108.8,859.8,0,19.1,1,4.9,27.5,,180,0,
7/25/2012 5:40:00 AM,,2906.4,,73.5,45.1,23.2,68.3,0.5,209.4,109.7,859.8,0,22.3,1,4.7,27.7,,129.3,0.1,
7/25/2012 5:50:00 AM,,3022.1,,72.8,34.4,24,58.5,0.5,156.9,91.2,860,0,24.6,1,4.9,27.6,,127.6,0.7,
7/25/2012 6:00:00 AM,,3223.5,,72.9,53.9,21,74.9,0.2,141.9,73.8,860.1,0,33.6,1,4.9,27.6,,135.8,0.4,
7/25/2012 6:10:00 AM,,3267.3,,73,68.5,21.5,90,0.2,118.2,63.9,860.1,0,31.1,1,4.9,27.7,,127.6,0.6,
7/25/2012 6:20:00 AM,,2937.5,,72.5,55.3,22.5,77.8,0,122.4,64.4,860.2,0,28.9,1,4.9,27.4,,117.3,0.6,
7/25/2012 6:30:00 AM,,3802.1,,73.8,69.4,19.3,88.6,0.3,262.8,129.4,860.2,0,27.6,2.2,4.6,27.6,,81.3,0.1,
7/25/2012 6:40:00 AM,,2574.6,,72,48.4,24.1,72.5,0.1,136.6,66.1,860.3,0,30.7,4.2,4.8,27.5,,125.4,1.2,
7/25/2012 6:50:00 AM,,3868.3,,70.5,42.7,24.4,67.1,0.5,186.6,91.2,860.4,0,110.2,9.3,5.1,27.6,,62.6,0.2,
7/25/2012 7:00:00 AM,,3982.7,,70.9,47.6,28.4,76,1.1,175.4,89.8,860.4,0,130.9,19.5,5,27.7,,58.7,0.8,
7/25/2012 7:10:00 AM,,4656.9,,70,54.4,25,79.3,1.2,218.7,99.2,860.5,0,163.3,35.9,5.3,27.4,,71.1,0.1,
7/25/2012 7:20:00 AM,,5321.2,,67.2,76.5,26.4,102.9,1.5,385.1,132.2,860.6,0,158.6,55.9,6.1,27.4,,63.9,0.2,
7/25/2012 7:30:00 AM,,4577.9,,64.6,54,26.1,80.1,0.9,225.4,91.4,860.7,0,109,79.1,7,27.7,,121.4,0.1,
7/25/2012 7:40:00 AM,,3657.1,,62.5,36,27.6,63.6,0.6,181.6,76,860.8,0,71.3,102.2,7.8,27.5,,100.8,0.5,
7/25/2012 7:50:00 AM,,4017.9,,62.2,29.7,26.1,55.8,0.9,135.7,74.6,860.8,0,72.2,124.8,8.1,27.6,,117.2,2,
7/25/2012 8:00:00 AM,,5732.3,,60.3,22.9,29.6,52.5,2.1,161.2,93.2,860.9,0,97.1,146.9,8.7,27.7,,114.3,1.7,
7/25/2012 8:10:00 AM,,5398.6,,56.6,19.1,31,50.1,3.3,166,91.1,860.9,0,85.7,171.6,9.8,27.7,,102.2,0.9,
7/25/2012 8:20:00 AM,,4670.2,,51.6,32.2,31.9,64.1,2.9,231.5,91.8,860.9,0,71.8,195.1,11.3,27.8,,180,0,
7/25/2012 8:30:00 AM,,4571.3,,49.2,30.3,37,67.3,3,297.8,110.9,860.9,0,69.5,219.4,12.2,27.8,,307.9,0.3,
7/25/2012 8:40:00 AM,,4198.6,,48,25.6,35.6,61.2,3.9,179.6,92.2,861.1,0,64.8,243.2,12.6,27.8,,334.2,0.1,
7/25/2012 8:50:00 AM,,3749.1,,46.5,25.5,37.9,63.4,4.5,183.8,90.3,861.2,0,55.8,263.4,13.2,28,,321.9,0.5,
7/25/2012 9:00:00 AM,,3235.5,,46.6,20.7,36.3,56.9,5.7,174.4,83.7,861.1,0,46.2,291.3,13.5,27.9,,303.5,0.7,
7/25/2012 9:10:00 AM,,965.3,,43.1,7.2,25.7,31.5,10.1,101.5,53.1,861.1,0,28.6,331.2,14,28,,21.5,1.2,
7/25/2012 9:20:00 AM,,270.8,,41.4,1.6,15.8,17.4,17.3,65,37.8,861.3,0,18.7,351.3,14.6,28,,347.8,0.9,
7/25/2012 9:30:00 AM,,292.2,,40.9,3.1,15.7,18.8,21.1,74.6,38.8,861.2,0,21.3,375.9,15,28,,10.4,0.8,
7/25/2012 9:40:00 AM,,310.4,,40.1,2.3,16.4,18.7,22.5,74.8,37.1,861.1,0,21.9,400.2,15.3,28,,26.3,1.4,
7/25/2012 9:50:00 AM,,284.3,,39.7,4.1,16.2,20.3,23.1,87.6,39.3,861.2,0,21.2,422.8,15.3,28.1,,357.1,1.1,
7/25/2012 10:00:00 AM,,249.4,,37.1,3.4,16.9,20.3,23.5,88.2,38.1,861.1,0,23.8,444.1,16,28,,358,0.6,
7/25/2012 10:10:00 AM,,228.7,,35.6,2.2,17.8,20,21,66.7,31.4,861.1,0,30.5,467.9,16.3,28.2,,188.7,0.6,
7/25/2012 10:20:00 AM,,200.9,,34.3,5.5,18.4,23.9,22.9,87.5,31.6,861.1,0,33.7,476.8,16.5,28.2,,271.1,1,
7/25/2012 10:30:00 AM,,175.2,,31.8,5.1,19.3,24.4,22.2,83.1,28.8,861,0,32.5,495.2,16.8,28.4,,263.8,0.6,
7/25/2012 10:40:00 AM,,180.6,,27.7,4.4,19,22.8,21.7,78.9,23.4,861,0,27.6,500.8,17.2,28.7,,250.3,1.1,
7/25/2012 10:50:00 AM,,121.9,,28.4,4.8,18.6,23.5,22.2,67.4,26.1,861,0,24.8,507.6,17.3,28.4,,279.3,0.7,
7/25/2012 11:00:00 AM,,125.9,,27.9,4.3,18.5,22.8,22.8,59.3,25.4,860.8,0,24.6,521.5,17.5,28.6,,289.8,1.2,
7/25/2012 11:10:00 AM,,101.2,,22.4,9.1,19.6,28.6,22.3,47.4,16.5,860.8,0,20.2,525.4,17.9,28.6,,186.3,2.4,
7/25/2012 11:20:00 AM,,87.1,,21.5,6,21.8,27.8,21.9,41.5,17.8,860.6,0,27.9,549.1,18,28.7,,223,1.1,
7/25/2012 11:30:00 AM,,89.3,,21.9,4.1,17.2,21.3,22.6,40.9,18.5,860.5,0,30.3,554,17.9,28.8,,233.2,0.8,
7/25/2012 11:40:00 AM,,158.1,,21.7,4.9,19,23.9,22.9,49.5,20.8,860.3,0,41.2,549.9,18.4,28.8,,203.5,0.8,
7/25/2012 11:50:00 AM,,199.3,,20.6,7.3,21.3,28.5,21.3,60.9,21.9,860.2,0,56,552.9,19,28.9,,39.6,0.7,
7/25/2012 12:00:00 PM,,593.3,,21.6,7.9,22.6,30.4,19.9,177.9,28,860.1,0,65.9,546.2,18.7,29,,160.4,1.5,
7/25/2012 12:10:00 PM,,320.8,,21,8.7,23.5,32.2,19.3,100.9,25.9,859.9,0,65.8,543.9,18.6,29,,200.3,1,
7/25/2012 12:20:00 PM,,254,,20.4,7.3,23.2,30.6,19,68,23.4,859.8,0,67.5,539.7,19.2,29,,63.4,0.2,
7/25/2012 12:30:00 PM,,256.5,,20.9,9.7,24.7,34.4,17.7,66.8,22.6,859.6,0,75.5,542.4,19.1,29,,50.6,1.6,
7/25/2012 12:40:00 PM,,259.4,,19.8,8.7,23.5,32.2,17.4,77.2,24,859.6,0,72.7,539.1,19.5,28.9,,22.5,0.8,
7/25/2012 12:50:00 PM,,265.2,,19.7,11.8,25.8,37.7,16.9,63.7,21.6,859.5,0,85.3,522.3,19.2,29,,23.6,2,
7/25/2012 1:00:00 PM,,243.8,,19.1,11.3,26.1,37.4,15.7,64.7,21.4,859.4,0,84,502.4,19.1,29,,48.4,1.5,
7/25/2012 1:10:00 PM,,210.4,,18.5,9.9,24.4,34.3,15.1,62,19.1,859.4,0,81.8,495.6,19.4,29,,111.7,1.8,
7/25/2012 1:20:00 PM,,195.5,,18.4,9.3,25.3,34.6,14.6,59.9,19.8,859.3,0,84.6,492.7,19,29,,84.6,0.9,
7/25/2012 1:30:00 PM,,201.9,,17.9,10.1,25.2,35.3,14.8,61.6,20.2,859.4,0,86.4,480,19.2,29,,86.8,0.6,
7/25/2012 1:40:00 PM,,179.6,,16.9,11.9,25.5,37.5,13.7,60,17.6,859.3,0,88.3,460,19.6,28.9,,71.4,0.6,
7/25/2012 1:50:00 PM,,181.4,,16.7,10.8,27.3,38.1,13,68.6,18.8,859.2,0,89.3,447.3,19.7,29,,321.8,1,
7/25/2012 2:00:00 PM,,216,,16.6,12.6,27.9,40.5,12.7,82,19.6,859.2,0,90.2,425.4,20.1,29,,70.5,0.9,
7/25/2012 2:10:00 PM,,221.7,,16.3,12.7,27.3,40,12.2,90,22.3,859.1,0,90.9,396.3,19.9,29,,309.5,0.3,
7/25/2012 2:20:00 PM,,216.1,,15.9,13.2,27.3,40.6,11.6,82.9,20.4,859,0,92,377.8,20,29,,176.4,1.1,
7/25/2012 2:30:00 PM,,172.5,,16.2,12.2,28.1,40.3,11,96.6,20.4,859,0,89.5,358.6,19.8,29,,122.3,2.9,
7/25/2012 2:40:00 PM,,162.5,,15.9,12.2,27.6,39.7,10.8,84,18.6,859,0,83.9,342.1,19.5,29,,133,2.8,
7/25/2012 2:50:00 PM,,118.9,,15.2,8.2,24.2,32.4,11.5,67.4,15.5,859,0,66.3,316.8,19.6,29,,140.9,2.1,
7/25/2012 3:00:00 PM,,100,,15.2,9.5,24.4,33.9,11.9,61.4,15.6,858.9,0,77.2,293.6,19.5,29,,157.5,0.6,
7/25/2012 3:10:00 PM,,95.1,,14.5,9.8,23.7,33.5,11.8,67.6,16.1,859,0,72.1,273,20,29,,316.2,1,
7/25/2012 3:20:00 PM,,87.7,,14.2,7.1,23.7,30.8,11.8,65.5,16.5,859,0,64.2,236.4,20.2,28.9,,59.8,0.8,
7/25/2012 3:30:00 PM,,58.1,,13.8,7.3,23.4,30.7,11.6,63.2,12.4,859,0,59.6,225.4,20.2,29,,68,1,
7/25/2012 3:40:00 PM,,46,,13.7,6.7,22.2,28.9,12.9,59.6,12.3,859,0,46.2,198.8,20,29,,85.2,1.4,
7/25/2012 3:50:00 PM,,44.5,,12.6,5.6,22.5,28.1,13.5,42.8,9.5,859,0,46,183.1,19.8,29,,126,1.7,
7/25/2012 4:00:00 PM,,46.1,,11.6,7.1,22.9,29.9,12.5,41.5,10.3,859,0,47.7,169.6,20,29,,1.1,1.2,
7/25/2012 4:10:00 PM,,43.8,,11.9,7.7,23.5,31.2,11.4,50,11.2,859,0,53.1,148.4,20.1,29,,156.8,0.6,
7/25/2012 4:20:00 PM,,30.2,,11.5,7.5,23.8,31.2,10.6,46.4,9.6,859,0,56.9,124.3,20,28.9,,161,0.3,
7/25/2012 4:30:00 PM,,46.9,,11.7,5,22.2,27.2,10.9,77.4,16.4,859,0,57.4,97.7,19.9,29,,116.6,0.2,
7/25/2012 4:40:00 PM,,67,,11.7,6.4,27.4,33.4,8.8,65.6,14.3,859.1,0,58.4,72.4,19.9,29.4,,227,0.7,
7/25/2012 4:50:00 PM,,181,,12.2,8.9,29.1,38,8,70.1,17.2,859.2,0,55.6,50.9,19.5,29.1,,192.5,1.2,
7/25/2012 5:00:00 PM,,171.1,,12.5,12.2,31.5,43.7,5.9,97,24.4,859.2,0,61.3,32.2,19.1,29,,201.7,1.4,
7/25/2012 5:10:00 PM,,400.9,,13.3,19.5,34.5,54,3.4,142.6,40.5,859.2,0,62.7,17.7,18.7,29,,9.5,0.8,
7/25/2012 5:20:00 PM,,1016,,13.8,30.8,32.4,63.2,2,146.9,51.7,859.2,0,65.3,8.9,18.3,28.9,,1.6,0.6,
7/25/2012 5:30:00 PM,,1249.6,,14.8,47,33.8,80.8,1.7,231.9,139.1,859.2,0,70,4.1,17.8,28.8,,148.3,0.6,
7/25/2012 5:40:00 PM,,1843.6,,16.4,52.3,32.2,84.5,2.3,308.7,225.5,859.2,0,82.5,2.2,17,28.6,,128.2,0.2,
7/25/2012 5:50:00 PM,,1501.4,,16.9,57.8,31.7,89.5,1.2,172.5,69.7,859.2,0,64.2,1,16.3,28.5,,111.6,0.4,
7/25/2012 6:00:00 PM,,1317.1,,18.2,66.4,31.6,98,0.3,175.7,67.2,859.4,0,62.9,1,15.8,28.3,,118.4,0.3,
7/25/2012 6:10:00 PM,,1990.1,,18.6,69.4,33.3,102.7,0.5,186.6,80.3,859.4,0,70.9,1,15.2,28.2,,123.8,0.2,
7/25/2012 6:20:00 PM,,3786.6,,20.8,99,30.1,129.1,2.3,453.4,265.6,859.5,0,99.4,1,14.7,28,,71.6,1,
7/25/2012 6:30:00 PM,,4069.9,,20.8,101.8,39.3,141.1,6,431.1,269.8,859.6,0,113.6,1,14.4,28,,64.7,1.4,
7/25/2012 6:40:00 PM,,4322.5,,20,78.3,42.2,120.5,6.4,483,326.3,859.6,0,138.8,1,14.6,28,,70.4,1,
7/25/2012 6:50:00 PM,,5081.9,,21.8,106.6,44.7,151.3,7.5,530.9,349.9,859.8,0,147.9,1,14.1,28,,91,1,
7/25/2012 7:00:00 PM,,6674.7,,26.6,128.8,41.5,170.3,6.6,725.1,420.4,859.9,0,137.9,1,12.9,28,,129.6,0.3,
7/25/2012 7:10:00 PM,,5971.5,,25.3,117.2,42.2,159.3,6.8,618.6,394.6,860,0,137.5,1,12.8,28,,86,0.6,
7/25/2012 7:20:00 PM,,5909.4,,25,122.2,42,164.2,5.3,554.1,341,860.1,0,130.6,1,12.8,28,,81.3,0.1,
7/25/2012 7:30:00 PM,,5671.2,,24.4,124.6,38.2,162.7,3.7,464.8,302.8,860.2,0,123.7,1,12.9,27.9,,105.5,0.8,
7/25/2012 7:40:00 PM,,3434.2,,23.3,69.9,43.5,113.4,1.7,275.8,175.5,860.3,0,92.2,1,13.6,28,,81.1,1.6,
7/25/2012 7:50:00 PM,,2065.7,,28.3,28.2,39.7,67.9,0.1,176.9,94.1,860.4,0,55.2,1,13.8,28,,42.8,2.9,
7/25/2012 8:00:00 PM,,2016,,31.9,14.2,38.1,52.3,0,164.5,88,860.4,0,51.1,1,13.6,27.9,,45.5,1.9,
7/25/2012 8:10:00 PM,,1102.5,,39,5.7,34.8,40.1,0,127.4,63.9,860.4,0,35.2,1,13,27.8,,64.9,2.1,
7/25/2012 8:20:00 PM,,527.5,,45.1,3.7,26.7,30.5,0.6,98.8,51.2,860.4,0,25.9,1,12.9,28,,64.5,1.9,
7/25/2012 8:30:00 PM,,480.4,,48.4,1.9,24,25.9,3.6,102.7,59.8,860.6,0,24.9,1,12.9,28,,62,2.5,
7/25/2012 8:40:00 PM,,299,,48.2,1.2,22.4,23.5,6,91.3,47.8,860.7,0,20.2,1,12.7,27.9,,67.9,0.8,
7/25/2012 8:50:00 PM,,939.7,,48.1,8.3,30.7,39,4.4,114.6,57.6,860.7,0,24.8,1,12.1,27.9,,27.4,0.3,
7/25/2012 9:00:00 PM,,854.6,,50.6,7.8,32.4,40.2,2.4,109.6,57.5,860.8,0,23.1,1,11.6,27.8,,61.5,0.7,
7/25/2012 9:10:00 PM,,391,,52.8,1.8,23.3,25.2,5.3,77.2,48.2,860.8,0,17,1,11.9,27.8,,76.1,1.7,
7/25/2012 9:20:00 PM,,621.5,,53.8,1.3,23.9,25,7.4,73.9,48.8,860.8,0,18.5,1,11.9,27.7,,73.4,1.4,
7/25/2012 9:30:00 PM,,397.7,,55.4,1.6,21.3,22.9,9.3,80.2,53.8,860.9,0,17.7,1,11.8,27.6,,75,1.5,
7/25/2012 9:40:00 PM,,269,,56.9,2.1,19.2,21.2,10.2,69.3,45.7,860.9,0,16.4,1,11.8,27.6,,76.8,2.2,
7/25/2012 9:50:00 PM,,224.8,,58,1,18.7,19.7,13,63,44.2,861,0,14.8,1,11.7,27.9,,74.8,1.4,
7/25/2012 10:00:00 PM,,320.2,,59.3,2.6,21.6,24.4,12.9,71.1,44.8,861.1,0,15.4,1,11.3,28,,70.5,1,
7/25/2012 10:10:00 PM,,448,,60,2.2,23.2,25.5,10.9,64.4,46.4,861.1,0,18.2,1,11.1,28,,62,2.3,
7/25/2012 10:20:00 PM,,455.4,,59.9,2.7,20.7,23.4,10.3,74,48,861.2,0,18.2,1,10.9,28,,59.6,2.3,
7/25/2012 10:30:00 PM,,498,,60.1,3.6,23.4,27,9,67.6,45.7,861.1,0,19.4,1,10.9,28,,59,2.3,
7/25/2012 10:40:00 PM,,495.4,,61.7,2.9,23.5,26.4,8,71.3,47.5,861.1,0,19.2,1,10.6,27.9,,73.3,1.2,
7/25/2012 10:50:00 PM,,649.9,,62.6,2.8,23.5,26.3,7.8,70,47.4,861.2,0,20.3,1,10.4,28,,57.2,1.2,
7/25/2012 11:00:00 PM,,661.5,,63.5,2.7,26.6,29.3,6.1,75.2,48.7,861.1,0,18.9,1,10.1,28,,98.5,0.1,
7/25/2012 11:10:00 PM,,618.1,,63.4,2.3,25.7,28,5.1,76.2,49.7,861.1,0,20.1,1,10.1,28,,105.9,0.4,
7/25/2012 11:20:00 PM,,708.9,,64.1,2,26.3,28.3,4.6,73.3,49.6,861.1,0,20.4,1,9.9,28,,123.3,0.4,
7/25/2012 11:30:00 PM,,1184.7,,65.1,9.5,26.6,36.2,4.6,81.6,48.8,861.1,0,20.1,1,9.5,28,,40.3,0.1,
7/25/2012 11:40:00 PM,,1131.8,,67.4,19.4,30.6,50,1.9,136.7,56.6,861.1,0,17.2,1,8.7,28,,130.5,0.1,
7/25/2012 11:50:00 PM,,912.1,,68.9,11.8,29.1,40.9,0.8,94.3,49.1,861,0,20.3,1,8.4,28,,114.7,0.1,
7/26/2012 12:00:00 AM,,491.1,,69.3,2.9,24,26.9,2.3,78,51.4,861,0,20.6,1,8.2,28,,20.1,0.1,
7/26/2012 12:10:00 AM,,1210.5,,70,3.6,25.7,29.3,2.1,76.1,48,861,0,23.8,1,8,28,,20,0.1,
7/26/2012 12:20:00 AM,,1020.6,,71.8,2.5,25.4,28,1.9,81.9,48.1,860.9,0,25.9,1,7.8,28,,180,0,
7/26/2012 12:30:00 AM,,1636.3,,71.3,4.1,27,31.1,1.7,78.9,49.1,860.9,0,27.6,1,7.9,28,,180,0,
7/26/2012 12:40:00 AM,,1263.6,,71.3,8.4,26.6,35,1,82,50.3,861,0,22.7,1,7.8,28,,176.3,0.3,
7/26/2012 12:50:00 AM,,1191.1,,70.8,5.2,25.9,31,1.1,79.9,50.2,860.8,0,21.6,1,7.6,28,,52.7,0.1,
7/26/2012 1:00:00 AM,,1513,,71.8,6.1,25.2,31.3,0.3,84.4,50.1,860.8,0,20.1,1,7.2,28,,180,0,
7/26/2012 1:10:00 AM,,1736.6,,73.8,6,25.7,31.7,0.1,85,50.1,860.8,0,22.5,1,6.9,28,,180,0,
7/26/2012 1:20:00 AM,,1045.4,,75.5,3.2,24.6,27.9,0.6,77.3,49.2,860.7,0,21,1,7,28,,104.6,0.1,
7/26/2012 1:30:00 AM,,918.9,,75.9,3.7,23,26.7,1.8,79.4,49.6,860.7,0,21.4,1,7.2,28,,97.4,0.2,
7/26/2012 1:40:00 AM,,1850.8,,73.4,9,24.3,33.3,0.9,90.8,51.4,860.7,0,26,1,6.8,28,,44.1,0.1,
7/26/2012 1:50:00 AM,,1251.2,,75.8,21.4,24,45.5,0.1,88.2,47.6,860.6,0,19.6,1,6.7,27.9,,31.4,0.1,
7/26/2012 2:00:00 AM,,1720.8,,77.3,6.6,24.9,31.5,0,84.1,50.9,860.7,0,20.7,1,6.4,28,,30.6,0.3,
7/26/2012 2:10:00 AM,,1698,,77.5,8,24.2,32.1,0,78.3,49.8,860.7,0,20.3,1,6.4,28,,180,0,
7/26/2012 2:20:00 AM,,837.8,,77.9,12.8,23.4,36.2,0,67,44.1,860.8,0,18.8,1,6.2,27.9,,180,0,
7/26/2012 2:30:00 AM,,1449.1,,78.1,8.8,23.7,32.5,0,79.6,49.4,860.8,0,18.2,1,6,27.8,,180,0,
